lon,lat,sess
-100.4458825,39.7837304,2077036
-3.2765753,54.7023545,196168
10.4234469,51.0834196,161563
-107.9917071,61.0666922,148124
12.674297,42.6384261,147204
1.8883335,46.603354,118335
-4.003104,40.0028028,92099
78.6677428,22.3511148,77268
134.755,-24.7761086,74182
114.5632032,-4.7993356,56375
19.0258159,52.0977181,52854
34.9249653,38.9597594,51089
5.7480821,52.5001698,47687
-100.0000375,22.5000485,43506
97.7453061,64.6863136,43470
139.2394179,36.5748441,42058
-53.2,-10.3333333,41880
104.999927,35.000074,40847
4.66696,50.6407351,39462
122.7312101,12.7503486,34769
8.2319736,46.7985624,28138
13.199959,47.2000338,22293
15.4749544,49.8167003,21543
-65.2699754,-35.0039032,20959
-7.8896263,40.033265,19413
21.9999569,39.000041,19305
19.5060937,47.1817585,19286
24.6859225,45.9852129,17899
14.5208584,59.6749712,17583
127.937111,35.3985008,17051
108.4265113,13.2904027,15761
10.3333283,55.670249,15013
20.55144,44.1534121,14874
-73.7845072,2.8930783,14730
29.2675469,26.2540493,14663
31.2718321,49.4871968,14398
172.8344077,-41.5000831,14333
-75.0458515,-6.8699697,13810
35.0015196,30.8760272,13354
-7.9794599,52.865196,12325
112.8471939,2.3923759,11952
71.247499,30.3308401,10481
120.9820179,23.9739374,10265
17.0118954,45.5643442,9793
52.9471344,32.9407496,9742
103.852038,1.2904527,9573
25.9209164,63.2467777,9557
11.5258473566,64.574131,9341
114.1628131,22.2793278,9159
-71.3187697,-31.7613365,8565
19.4528646,48.7411522,8363
24.991639,-28.8166236,7559
100.83273,14.8971921,7482
42.3528328,25.6242618,5771
2.9999825,28.0000272,5608
17.5859673,44.3092405,5597
-79.3666965,-1.3397668,5387
-7.3366043,31.1728192,5220
-66.1109318,8.0018709,4972
25.4856617,42.6073975,4919
14.4808369,45.8133113,4773
-66.5841246,18.2017809,4750
23.7499998,55.3500003,4539
21.7168387,41.6171214,4331
53.9994829,24.0002488,4146
44.1749775,33.0955793,3647
44.6736646,40.7696272,3451
-64.9912286,-17.0568696,3040
9.400138,33.8439408,3024
24.5999717,56.8666904,2861
90.2932426,24.4768783,2525
27.6971358,53.4250605,2422
-4.5591148,54.1936805,2394
-84.0739102,10.2735633,2371
-56.0201525,-32.8755548,2327
25.3319078,58.7523778,2265
7.9999721,9.6000359,2052
38.4313975,1.4419683,2030
-18.1059013,64.9841821,2000
28.5110236,47.286747,1983
14.3836306159,35.9446731,1959
35.843409,33.8750629,1929
80.7038245875,7.878,1892
-70.3012705,19.094175,1860
-60.9821067,10.8677845,1689
6.1296751,49.8158683,1619
-89.8988087,15.6356088,1618
-81.3066246,8.3096067,1579
20.953599,42.6430165,1576
19.9999619,41.000028,1560
-77.3947693,18.1850507,1416
19.291739,43.0285558,1394
33.1451285,34.9823018,1383
36.941628,31.1667049,1330
65.2093197,47.2286086,1217
-88.9140683,13.8000382,1147
38.6521203,10.2116702,1101
47.8207429,40.1636668,1049
47.4979476,29.2733964,1042
51.2295295,25.3336984,1012
-1.0800271,8.0300284,980
35.7878438,-6.5247123,961
-84.8700308,12.3724928,873
84.0916787,28.1083178,869
-84.5978534,15.0610686,789
35.162072,31.649741,755
63.9528098,41.32373,681
