lon,lat,sess
-100.4458825,39.7837304,9843
-107.9917071,61.0666922,756
10.4234469,51.0834196,564
-3.2765753,54.7023545,386
5.7480821,52.5001698,328
1.8883335,46.603354,326
-4.003104,40.0028028,277
134.755,-24.7761086,264
31.2718321,49.4871968,225
12.674297,42.6384261,210
4.66696,50.6407351,201
97.7453061,64.6863136,162
139.2394179,36.5748441,138
78.6677428,22.3511148,135
8.2319736,46.7985624,129
-53.2,-10.3333333,126
-100.0000375,22.5000485,103
-65.2699754,-35.0039032,85
104.999927,35.000074,83
35.0015196,30.8760272,79
11.5258473566,64.574131,75
19.0258159,52.0977181,70
-7.8896263,40.033265,68
13.199959,47.2000338,46
34.9249653,38.9597594,43
172.8344077,-41.5000831,42
21.9999569,39.000041,41
25.9209164,63.2467777,34
122.7312101,12.7503486,34
24.6859225,45.9852129,30
24.991639,-28.8166236,28
19.5060937,47.1817585,25
38.4313975,1.4419683,25
14.5208584,59.6749712,24
-7.9794599,52.865196,22
71.247499,30.3308401,22
114.1628131,22.2793278,21
-66.1109318,8.0018709,21
120.9820179,23.9739374,19
15.4749544,49.8167003,18
29.2675469,26.2540493,18
25.3319078,58.7523778,18
103.852038,1.2904527,18
127.937111,35.3985008,18
112.8471939,2.3923759,16
20.55144,44.1534121,16
-60.9821067,10.8677845,16
10.3333283,55.670249,15
52.9471344,32.9407496,15
19.4528646,48.7411522,15
17.0118954,45.5643442,14
114.5632032,-4.7993356,12
42.3528328,25.6242618,11
-56.0201525,-32.8755548,11
25.4856617,42.6073975,10
-71.3187697,-31.7613365,10
-73.7845072,2.8930783,10
-79.3666965,-1.3397668,10
23.7499998,55.3500003,10
-66.5841246,18.2017809,10
100.83273,14.8971921,10
65.2093197,47.2286086,9
108.4265113,13.2904027,9
90.2932426,24.4768783,7
27.6971358,53.4250605,7
-84.0739102,10.2735633,7
53.9994829,24.0002488,7
6.1296751,49.8158683,6
-75.0458515,-6.8699697,6
44.6736646,40.7696272,5
7.9999721,9.6000359,5
-81.3066246,8.3096067,5
9.400138,33.8439408,5
2.9999825,28.0000272,4
-88.9140683,13.8000382,4
-89.8988087,15.6356088,4
165.4880773,-21.3019905,4
-84.8700308,12.3724928,4
17.5859673,44.3092405,3
47.4979476,29.2733964,3
24.5999717,56.8666904,3
35.843409,33.8750629,3
63.9528098,41.32373,3
19.9999619,41.000028,2
36.941628,31.1667049,2
-7.3366043,31.1728192,2
51.2295295,25.3336984,2
30.0644358,-1.9646631,2
80.7038245875,7.878,2
39.0494106,34.6401861,2
32.2166578,1.5333554,2
-61.8222516,17.079128,1
47.8207429,40.1636668,1
-78.0000547,24.7736546,1
50.5344606,26.1551249,1
-64.9912286,-17.0568696,1
-70.3012705,19.094175,1
38.6521203,10.2116702,1
-1.0800271,8.0300284,1
-58.6416891,4.8417097,1
-84.5978534,15.0610686,1
-18.1059013,64.9841821,1
44.1749775,33.0955793,1
-77.3947693,18.1850507,1
21.7168387,41.6171214,1
14.3836306159,35.9446731,1
57.5703566,-20.2759451,1
95.9999652,17.1750495,1
57.0036901,21.0000287,1
-58.1693445,-23.3165935,1
-60.975036,13.8250489,1
14.4808369,45.8133113,1
30.3714240786,15.79125,1
35.7878438,-6.5247123,1
-175.2026424,-19.9160819,1
-64.7080574,17.789187,1
