lon,lat,sess
-100.4458825,39.7837304,1184452
10.4234469,51.0834196,80149
-3.2765753,54.7023545,63743
12.674297,42.6384261,62776
-107.9917071,61.0666922,56381
134.755,-24.7761086,45669
1.8883335,46.603354,43188
78.6677428,22.3511148,37862
-4.003104,40.0028028,30183
122.7312101,12.7503486,26412
114.5632032,-4.7993356,21996
19.0258159,52.0977181,18609
104.999927,35.000074,18422
139.2394179,36.5748441,17886
-53.2,-10.3333333,16349
34.9249653,38.9597594,15481
-100.0000375,22.5000485,14380
97.7453061,64.6863136,13894
5.7480821,52.5001698,13074
4.66696,50.6407351,11942
8.2319736,46.7985624,9737
172.8344077,-41.5000831,7887
-65.2699754,-35.0039032,7820
13.199959,47.2000338,7565
35.0015196,30.8760272,6377
-7.8896263,40.033265,6368
108.4265113,13.2904027,6297
15.4749544,49.8167003,6049
14.5208584,59.6749712,5710
21.9999569,39.000041,5464
-73.7845072,2.8930783,5365
31.2718321,49.4871968,5333
24.6859225,45.9852129,5189
19.5060937,47.1817585,5150
20.55144,44.1534121,5144
112.8471939,2.3923759,4851
-7.9794599,52.865196,4714
127.937111,35.3985008,4706
10.3333283,55.670249,4418
-75.0458515,-6.8699697,4418
25.9209164,63.2467777,4302
120.9820179,23.9739374,4178
52.9471344,32.9407496,4049
100.83273,14.8971921,3904
29.2675469,26.2540493,3790
71.247499,30.3308401,3767
103.852038,1.2904527,3607
-71.3187697,-31.7613365,3483
17.0118954,45.5643442,3400
24.991639,-28.8166236,3256
11.5258473566,64.574131,3019
114.1628131,22.2793278,2601
42.3528328,25.6242618,2401
19.4528646,48.7411522,2237
14.4808369,45.8133113,1972
25.4856617,42.6073975,1918
17.5859673,44.3092405,1797
-66.1109318,8.0018709,1678
53.9994829,24.0002488,1649
-79.3666965,-1.3397668,1506
7.9999721,9.6000359,1502
-7.3366043,31.1728192,1483
2.9999825,28.0000272,1417
-66.5841246,18.2017809,1213
-64.9912286,-17.0568696,1209
27.6971358,53.4250605,1143
23.7499998,55.3500003,1067
38.4313975,1.4419683,1018
44.1749775,33.0955793,998
44.6736646,40.7696272,985
90.2932426,24.4768783,971
-56.0201525,-32.8755548,941
80.7038245875,7.878,936
21.7168387,41.6171214,888
-89.8988087,15.6356088,828
-84.0739102,10.2735633,750
24.5999717,56.8666904,747
9.400138,33.8439408,742
47.4979476,29.2733964,697
25.3319078,58.7523778,660
-88.9140683,13.8000382,649
35.843409,33.8750629,622
-81.3066246,8.3096067,591
19.291739,43.0285558,587
-70.3012705,19.094175,554
84.0916787,28.1083178,540
38.6521203,10.2116702,466
-84.5978534,15.0610686,459
6.1296751,49.8158683,457
19.9999619,41.000028,431
-77.3947693,18.1850507,427
-1.0800271,8.0300284,421
33.1451285,34.9823018,420
-60.9821067,10.8677845,413
14.3836306159,35.9446731,412
36.941628,31.1667049,405
28.5110236,47.286747,399
51.2295295,25.3336984,393
57.5703566,-20.2759451,389
-84.8700308,12.3724928,363
65.2093197,47.2286086,359
104.869423,13.5066394,317
35.7878438,-6.5247123,317
-14.4529612,14.4750607,292
-4.5591148,54.1936805,289
-58.1693445,-23.3165935,273
114.5653908,4.4137155,270
-18.1059013,64.9841821,261
47.8207429,40.1636668,258
95.9999652,17.1750495,239
32.2166578,1.5333554,225
57.0036901,21.0000287,222
29.7468414,-18.4554963,182
103.8499736,46.8250388,164
64.9998468,33.0000866,159
50.5344606,26.1551249,158
