lon,lat,sess
-100.4458825,39.7837304,695971
10.4234469,51.0834196,46125
-3.2765753,54.7023545,37884
-107.9917071,61.0666922,32656
1.8883335,46.603354,32204
12.674297,42.6384261,28572
-4.003104,40.0028028,21374
134.755,-24.7761086,19157
78.6677428,22.3511148,13669
114.5632032,-4.7993356,13499
5.7480821,52.5001698,10956
19.0258159,52.0977181,10813
97.7453061,64.6863136,10623
-53.2,-10.3333333,9320
104.999927,35.000074,8995
139.2394179,36.5748441,8844
34.9249653,38.9597594,8593
4.66696,50.6407351,7666
-100.0000375,22.5000485,7303
122.7312101,12.7503486,7131
8.2319736,46.7985624,6874
13.199959,47.2000338,5772
19.5060937,47.1817585,5133
-65.2699754,-35.0039032,4249
24.6859225,45.9852129,4110
20.55144,44.1534121,3951
-7.8896263,40.033265,3822
14.5208584,59.6749712,3806
21.9999569,39.000041,3789
15.4749544,49.8167003,3641
172.8344077,-41.5000831,3403
31.2718321,49.4871968,3251
127.937111,35.3985008,2820
-7.9794599,52.865196,2761
108.4265113,13.2904027,2748
35.0015196,30.8760272,2590
10.3333283,55.670249,2511
112.8471939,2.3923759,2339
71.247499,30.3308401,2180
120.9820179,23.9739374,2124
17.0118954,45.5643442,2118
-73.7845072,2.8930783,2098
-71.3187697,-31.7613365,2078
29.2675469,26.2540493,2051
19.4528646,48.7411522,2038
24.991639,-28.8166236,1921
52.9471344,32.9407496,1886
-75.0458515,-6.8699697,1842
114.1628131,22.2793278,1828
11.5258473566,64.574131,1768
25.9209164,63.2467777,1766
42.3528328,25.6242618,1499
103.852038,1.2904527,1427
14.4808369,45.8133113,1248
-66.1109318,8.0018709,1224
25.4856617,42.6073975,1192
17.5859673,44.3092405,1158
-66.5841246,18.2017809,1004
100.83273,14.8971921,1002
21.7168387,41.6171214,994
-7.3366043,31.1728192,971
2.9999825,28.0000272,951
23.7499998,55.3500003,941
24.5999717,56.8666904,848
53.9994829,24.0002488,810
27.6971358,53.4250605,709
44.1749775,33.0955793,697
-56.0201525,-32.8755548,692
25.3319078,58.7523778,654
44.6736646,40.7696272,596
-79.3666965,-1.3397668,543
9.400138,33.8439408,515
7.9999721,9.6000359,506
90.2932426,24.4768783,469
33.1451285,34.9823018,451
38.4313975,1.4419683,398
-84.0739102,10.2735633,392
36.941628,31.1667049,390
19.9999619,41.000028,351
35.843409,33.8750629,347
-64.9912286,-17.0568696,337
-18.1059013,64.9841821,336
-89.8988087,15.6356088,310
80.7038245875,7.878,306
84.0916787,28.1083178,265
19.291739,43.0285558,260
6.1296751,49.8158683,254
35.7878438,-6.5247123,248
-60.9821067,10.8677845,246
51.2295295,25.3336984,233
-77.3947693,18.1850507,232
63.9528098,41.32373,222
47.4979476,29.2733964,217
28.5110236,47.286747,217
-70.3012705,19.094175,215
-84.5978534,15.0610686,208
-1.0800271,8.0300284,191
14.3836306159,35.9446731,182
-81.3066246,8.3096067,177
38.6521203,10.2116702,174
65.2093197,47.2286086,153
35.162072,31.649741,148
-14.4529612,14.4750607,137
-59.5250305,13.1500331,130
-58.1693445,-23.3165935,123
47.8207429,40.1636668,120
165.4880773,-21.3019905,116
-88.9140683,13.8000382,113
39.0494106,34.6401861,112
30.3714240786,15.79125,103
104.869423,13.5066394,89
57.5703566,-20.2759451,89
50.5344606,26.1551249,84
114.5653908,4.4137155,81
57.0036901,21.0000287,79
113.5381216,22.1919514,78
55.5265771,-21.1309332,76
34.9144977,-19.302233,74
95.9999652,17.1750495,73
-84.8700308,12.3724928,73
179.0122737,-18.1239696,72
103.8499736,46.8250388,71
-80.8328748,23.0131338,70
13.1535811,4.6125522,66
32.2166578,1.5333554,63
29.7468414,-18.4554963,63
-145.144109825,-16.36534505,60
-5.5679458,7.9897371,58
46.4416422,-18.9249604,53
23.8222636,-2.9814344,51
-72.3570972,19.1399952,50
27.5599164,-14.5186239,48
-78.0000547,24.7736546,46
125.8375756,-8.5151979,43
17.5691241,-11.8775768,42
-5.35172472574,36.1316601,40
-61.5650444,16.2490067,40
74.724091,41.5089324,38
17.3231107,-23.2335499,38
30.0644358,-1.9646631,38
73.4867968,4.2218417,37
-56.0771187,4.1413025,37
7.4197456,43.7312599,36
-9.2399263,20.2540382,32
-64.7603583,32.3018217,31
-2.1358386,49.2214561,31
-4.5591148,54.1936805,28
47.8915271,16.3471243,27
-64.7080574,17.789187,26
64.9998468,33.0000866,25
