lon,lat,sess
-100.4458825,39.7837304,1745533
-107.9917071,61.0666922,131637
-3.2765753,54.7023545,124601
10.4234469,51.0834196,95714
12.674297,42.6384261,81966
1.8883335,46.603354,69512
134.755,-24.7761086,51406
-4.003104,40.0028028,50432
114.5632032,-4.7993356,38152
78.6677428,22.3511148,37497
127.937111,35.3985008,34903
34.9249653,38.9597594,34614
19.0258159,52.0977181,30889
122.7312101,12.7503486,27740
104.999927,35.000074,25524
97.7453061,64.6863136,24470
5.7480821,52.5001698,24264
139.2394179,36.5748441,23002
4.66696,50.6407351,21373
-53.2,-10.3333333,20599
-100.0000375,22.5000485,19139
8.2319736,46.7985624,15098
13.199959,47.2000338,13239
108.4265113,13.2904027,11198
14.5208584,59.6749712,11079
-7.8896263,40.033265,10503
15.4749544,49.8167003,10191
29.2675469,26.2540493,10107
-65.2699754,-35.0039032,9859
19.5060937,47.1817585,9036
21.9999569,39.000041,8856
20.55144,44.1534121,8701
31.2718321,49.4871968,8228
24.6859225,45.9852129,8181
120.9820179,23.9739374,7510
10.3333283,55.670249,7509
-7.9794599,52.865196,7424
172.8344077,-41.5000831,7338
35.0015196,30.8760272,7172
112.8471939,2.3923759,6311
-75.0458515,-6.8699697,6308
25.9209164,63.2467777,6150
-73.7845072,2.8930783,6103
52.9471344,32.9407496,6022
71.247499,30.3308401,5697
17.0118954,45.5643442,5544
11.5258473566,64.574131,5060
19.4528646,48.7411522,5043
114.1628131,22.2793278,4631
103.852038,1.2904527,4400
17.5859673,44.3092405,4302
-71.3187697,-31.7613365,4218
100.83273,14.8971921,4212
53.9994829,24.0002488,4121
-7.3366043,31.1728192,3537
42.3528328,25.6242618,3375
2.9999825,28.0000272,3312
24.991639,-28.8166236,2992
14.4808369,45.8133113,2960
25.4856617,42.6073975,2820
21.7168387,41.6171214,2812
23.7499998,55.3500003,2730
-79.3666965,-1.3397668,2654
44.6736646,40.7696272,2566
-66.1109318,8.0018709,2432
-66.5841246,18.2017809,2257
-4.5591148,54.1936805,1884
9.400138,33.8439408,1828
24.5999717,56.8666904,1789
27.6971358,53.4250605,1637
-18.1059013,64.9841821,1608
7.9999721,9.6000359,1442
44.1749775,33.0955793,1393
25.3319078,58.7523778,1381
-64.9912286,-17.0568696,1300
28.5110236,47.286747,1221
-56.0201525,-32.8755548,1181
38.4313975,1.4419683,1177
-84.0739102,10.2735633,1088
47.4979476,29.2733964,1088
80.7038245875,7.878,1045
36.941628,31.1667049,1016
-70.3012705,19.094175,1001
-77.3947693,18.1850507,977
19.291739,43.0285558,956
35.843409,33.8750629,887
90.2932426,24.4768783,825
19.9999619,41.000028,811
-81.3066246,8.3096067,786
6.1296751,49.8158683,784
38.6521203,10.2116702,733
-89.8988087,15.6356088,716
-60.9821067,10.8677845,700
51.2295295,25.3336984,652
33.1451285,34.9823018,638
-88.9140683,13.8000382,630
65.2093197,47.2286086,630
47.8207429,40.1636668,573
104.869423,13.5066394,560
14.3836306159,35.9446731,529
35.7878438,-6.5247123,486
-1.0800271,8.0300284,484
57.5703566,-20.2759451,481
32.2166578,1.5333554,448
84.0916787,28.1083178,446
103.8499736,46.8250388,384
-84.5978534,15.0610686,368
-58.1693445,-23.3165935,349
57.0036901,21.0000287,339
18.1236723,26.8234472,334
63.9528098,41.32373,330
-84.8700308,12.3724928,312
114.5653908,4.4137155,306
39.0494106,34.6401861,298
165.4880773,-21.3019905,280
13.1535811,4.6125522,276
-14.4529612,14.4750607,270
55.5265771,-21.1309332,258
47.8915271,16.3471243,253
29.7468414,-18.4554963,253
50.5344606,26.1551249,242
-5.5679458,7.9897371,238
-80.8328748,23.0131338,229
74.724091,41.5089324,224
-59.5250305,13.1500331,215
-72.3570972,19.1399952,203
95.9999652,17.1750495,188
35.162072,31.649741,180
30.3714240786,15.79125,180
46.4416422,-18.9249604,178
23.8222636,-2.9814344,169
-2.1358386,49.2214561,167
113.5381216,22.1919514,167
27.5599164,-14.5186239,152
144.733626446,13.444138,140
-71.6201783,21.7214683,125
64.9998468,33.0000866,123
30.0644358,-1.9646631,120
-2.58120210033,49.46229125,115
24.5928742,-23.1681782,110
73.4867968,4.2218417,106
103.378253,20.0171109,105
34.9144977,-19.302233,104
-61.3653618,15.4113138,101
33.9301963,-13.2687204,101
-145.144109825,-16.36534505,98
-78.0000547,24.7736546,96
17.3231107,-23.2335499,93
179.0122737,-18.1239696,92
-56.0771187,4.1413025,74
17.5691241,-11.8775768,71
-58.6416891,4.8417097,71
2.2584408,9.5293472,68
49.083416,8.3676771,66
125.8375756,-8.5151979,62
-1.6880314,12.0753083,59
-24.0083947,16.0000552,58
7.4197456,43.7312599,58
-2.2900239,16.3700359,57
59.3924609,39.3763807,54
11.6899699,-0.8999695,49
-64.7603583,32.3018217,45
9.54693948514,47.15934115,44
144.2489081,-5.6816069,44
70.8156541,38.6281733,42
1.0199765,8.7800265,42
150.1982846,5.5600565,39
90.5119273,27.549511,38
-52.999998,4.0039882,38
42.7377044381,11.85270615,37
-80.5667132,19.5417212,36
-88.7600927,16.8259793,34
9.3238432,17.7356214,34
1.5732033,42.5407167,32
