lon,lat,sess
-100.4458825,39.7837304,1654050
-3.2765753,54.7023545,166561
10.4234469,51.0834196,138798
-107.9917071,61.0666922,131579
12.674297,42.6384261,100447
1.8883335,46.603354,86287
-4.003104,40.0028028,66530
78.6677428,22.3511148,54941
134.755,-24.7761086,49839
114.5632032,-4.7993356,38223
19.0258159,52.0977181,36055
34.9249653,38.9597594,36022
5.7480821,52.5001698,35405
97.7453061,64.6863136,34167
4.66696,50.6407351,30086
139.2394179,36.5748441,30049
-100.0000375,22.5000485,30026
104.999927,35.000074,29234
-53.2,-10.3333333,28032
122.7312101,12.7503486,22493
8.2319736,46.7985624,19236
13.199959,47.2000338,17960
21.9999569,39.000041,15212
15.4749544,49.8167003,14969
-7.8896263,40.033265,13705
14.5208584,59.6749712,13097
127.937111,35.3985008,12975
19.5060937,47.1817585,12806
24.6859225,45.9852129,12771
-7.9794599,52.865196,12667
35.0015196,30.8760272,11256
172.8344077,-41.5000831,10985
10.3333283,55.670249,10650
-65.2699754,-35.0039032,10636
31.2718321,49.4871968,10490
108.4265113,13.2904027,9834
20.55144,44.1534121,9243
29.2675469,26.2540493,9066
17.0118954,45.5643442,8333
-73.7845072,2.8930783,8114
103.852038,1.2904527,7979
-75.0458515,-6.8699697,7389
25.9209164,63.2467777,7150
71.247499,30.3308401,7065
11.5258473566,64.574131,6635
19.4528646,48.7411522,6392
112.8471939,2.3923759,6386
24.991639,-28.8166236,6227
52.9471344,32.9407496,6215
120.9820179,23.9739374,6171
114.1628131,22.2793278,5523
42.3528328,25.6242618,5307
-71.3187697,-31.7613365,5040
100.83273,14.8971921,4530
-66.5841246,18.2017809,4323
2.9999825,28.0000272,4157
53.9994829,24.0002488,3965
44.1749775,33.0955793,3727
25.4856617,42.6073975,3719
14.4808369,45.8133113,3517
-66.1109318,8.0018709,3468
-7.3366043,31.1728192,3413
17.5859673,44.3092405,3372
23.7499998,55.3500003,3081
-79.3666965,-1.3397668,2784
38.4313975,1.4419683,2536
24.5999717,56.8666904,2457
-4.5591148,54.1936805,2376
7.9999721,9.6000359,2194
44.6736646,40.7696272,2104
25.3319078,58.7523778,2079
21.7168387,41.6171214,2053
90.2932426,24.4768783,1889
9.400138,33.8439408,1848
27.6971358,53.4250605,1781
19.9999619,41.000028,1756
14.3836306159,35.9446731,1661
-18.1059013,64.9841821,1461
35.843409,33.8750629,1459
80.7038245875,7.878,1417
-89.8988087,15.6356088,1310
-64.9912286,-17.0568696,1299
-84.0739102,10.2735633,1276
6.1296751,49.8158683,1268
-60.9821067,10.8677845,1249
-70.3012705,19.094175,1212
-56.0201525,-32.8755548,1129
28.5110236,47.286747,1100
20.953599,42.6430165,999
19.291739,43.0285558,993
-77.3947693,18.1850507,975
36.941628,31.1667049,965
33.1451285,34.9823018,930
51.2295295,25.3336984,866
65.2093197,47.2286086,804
-81.3066246,8.3096067,790
-88.9140683,13.8000382,684
38.6521203,10.2116702,648
47.4979476,29.2733964,643
84.0916787,28.1083178,631
63.9528098,41.32373,623
47.8207429,40.1636668,616
35.7878438,-6.5247123,615
-14.4529612,14.4750607,539
-1.0800271,8.0300284,531
104.869423,13.5066394,490
-84.5978534,15.0610686,489
39.0494106,34.6401861,485
32.2166578,1.5333554,469
113.5381216,22.1919514,419
18.1236723,26.8234472,410
57.5703566,-20.2759451,408
-5.5679458,7.9897371,405
-84.8700308,12.3724928,396
57.0036901,21.0000287,378
47.8915271,16.3471243,346
35.162072,31.649741,313
13.1535811,4.6125522,310
-58.1693445,-23.3165935,307
29.7468414,-18.4554963,306
95.9999652,17.1750495,303
103.8499736,46.8250388,288
-59.5250305,13.1500331,278
50.5344606,26.1551249,271
30.3714240786,15.79125,250
-72.3570972,19.1399952,238
27.5599164,-14.5186239,231
-80.8328748,23.0131338,221
55.5265771,-21.1309332,216
-58.6416891,4.8417097,209
114.5653908,4.4137155,207
46.4416422,-18.9249604,197
-145.144109825,-16.36534505,196
17.5691241,-11.8775768,189
-78.0000547,24.7736546,189
179.0122737,-18.1239696,185
64.9998468,33.0000866,180
-2.1358386,49.2214561,175
23.8222636,-2.9814344,167
-56.0771187,4.1413025,166
144.733626446,13.444138,160
74.724091,41.5089324,143
165.4880773,-21.3019905,140
-80.5667132,19.5417212,134
34.9144977,-19.302233,125
24.5928742,-23.1681782,117
-61.5650444,16.2490067,115
-69.9618475,12.5013629,112
17.3231107,-23.2335499,112
-60.9620777,14.6113732,110
30.0644358,-1.9646631,107
-2.58120210033,49.46229125,105
125.8375756,-8.5151979,100
168.1069154,-16.5255069,96
59.3924609,39.3763807,90
-64.7080574,17.789187,90
-1.6880314,12.0753083,89
2.2584408,9.5293472,85
-68.9640917594,12.1845,85
144.2489081,-5.6816069,85
7.4197456,43.7312599,84
-7.0322972,62.0448724,81
-64.7603583,32.3018217,73
28.23347,-29.628684,72
9.54693948514,47.15934115,72
-10.7083587,10.7226226,65
1.0199765,8.7800265,65
11.6899699,-0.8999695,63
-60.975036,13.8250489,63
-2.2900239,16.3700359,61
-88.7600927,16.8259793,60
33.9301963,-13.2687204,60
-24.0083947,16.0000552,56
49.083416,8.3676771,56
73.4867968,4.2218417,54
-61.2765569,12.90447,54
-61.6904045,12.1360374,51
-61.8222516,17.079128,50
-52.999998,4.0039882,47
1.5732033,42.5407167,46
70.8156541,38.6281733,45
90.5119273,27.549511,43
-9.2399263,20.2540382,43
-5.35172472574,36.1316601,42
-9.3658524,5.7499721,39
