lon,lat,sess
-100.4458825,39.7837304,2489743
-3.2765753,54.7023545,248933
10.4234469,51.0834196,206752
-107.9917071,61.0666922,184845
12.674297,42.6384261,147225
1.8883335,46.603354,128376
-4.003104,40.0028028,97259
134.755,-24.7761086,91341
78.6677428,22.3511148,84053
114.5632032,-4.7993356,58814
5.7480821,52.5001698,55125
34.9249653,38.9597594,55063
19.0258159,52.0977181,54381
97.7453061,64.6863136,52587
104.999927,35.000074,51957
139.2394179,36.5748441,46645
4.66696,50.6407351,46146
-100.0000375,22.5000485,45242
-53.2,-10.3333333,44578
8.2319736,46.7985624,29933
122.7312101,12.7503486,27717
13.199959,47.2000338,27546
21.9999569,39.000041,21930
127.937111,35.3985008,21638
15.4749544,49.8167003,21625
14.5208584,59.6749712,20125
-7.8896263,40.033265,20026
172.8344077,-41.5000831,19578
24.6859225,45.9852129,19414
19.5060937,47.1817585,18880
-65.2699754,-35.0039032,18096
-7.9794599,52.865196,17696
35.0015196,30.8760272,16001
31.2718321,49.4871968,15826
108.4265113,13.2904027,15723
10.3333283,55.670249,15683
29.2675469,26.2540493,14147
20.55144,44.1534121,14049
-73.7845072,2.8930783,13277
-75.0458515,-6.8699697,12691
103.852038,1.2904527,12165
17.0118954,45.5643442,11610
71.247499,30.3308401,10842
120.9820179,23.9739374,10482
11.526748676,64.5727775,10007
25.9209164,63.2467777,9984
112.8471939,2.3923759,9924
52.9471344,32.9407496,9791
24.991639,-28.8166236,9754
19.4528646,48.7411522,9314
114.1628131,22.2793278,8951
-71.3187697,-31.7613365,8777
42.3528328,25.6242618,8301
100.83273,14.8971921,6527
53.9994829,24.0002488,6454
2.9999825,28.0000272,6294
-66.5841246,18.2017809,6177
25.4856617,42.6073975,5522
-7.3366043,31.1728192,5371
-66.1109318,8.0018709,5328
44.1749775,33.0955793,5127
14.4808369,45.8133113,5115
17.5859673,44.3092405,5065
23.7499998,55.3500003,4643
-79.3666965,-1.3397668,4348
24.5999717,56.8666904,3569
38.4313975,1.4419683,3354
7.9999721,9.6000359,3341
25.3319078,58.7523778,3340
44.6736646,40.7696272,3283
90.2932426,24.4768783,3087
21.7168387,41.6171214,3016
27.6971358,53.4250605,2913
9.400138,33.8439408,2795
-4.5591148,54.1936805,2627
19.9999619,41.000028,2490
14.504285,35.8953019,2456
-64.9912286,-17.0568696,2377
35.843409,33.8750629,2344
-89.8988087,15.6356088,2265
80.7038245875,7.878,2175
-84.0739102,10.2735633,2173
-56.0201525,-32.8755548,1923
-18.1059013,64.9841821,1920
-70.3012705,19.094175,1877
-60.9821067,10.8677845,1846
6.1296751,49.8158683,1845
28.5110236,47.286747,1647
19.291739,43.0285558,1625
20.953599,42.6430165,1424
36.941628,31.1667049,1399
-77.3947693,18.1850507,1393
-81.3066246,8.3096067,1383
33.1451285,34.9823018,1343
51.2295295,25.3336984,1246
65.2093197,47.2286086,1182
38.6521203,10.2116702,1169
35.7878438,-6.5247123,1132
-88.9140683,13.8000382,1037
47.8207429,40.1636668,977
168.1069154,-16.5255069,961
84.0916787,28.1083178,927
63.9528098,41.32373,927
