lon,lat,sess
-100.4458825,39.7837304,1642614
-3.2765753,54.7023545,153574
10.4234469,51.0834196,145140
-107.9917071,61.0666922,122488
12.674297,42.6384261,96432
78.6677428,22.3511148,84599
134.755,-24.7761086,80338
1.8883335,46.603354,78021
114.5632032,-4.7993356,71092
-4.003104,40.0028028,64972
122.7312101,12.7503486,53910
5.7480821,52.5001698,39699
139.2394179,36.5748441,38310
-100.0000375,22.5000485,35099
-53.2,-10.3333333,35067
19.0258159,52.0977181,32608
34.9249653,38.9597594,32478
97.7453061,64.6863136,29162
104.999927,35.000074,26709
4.66696,50.6407351,25167
8.2319736,46.7985624,21325
127.937111,35.3985008,18370
13.199959,47.2000338,17872
172.8344077,-41.5000831,17648
-65.2699754,-35.0039032,17177
108.4265113,13.2904027,16132
103.852038,1.2904527,14651
21.9999569,39.000041,14445
14.5208584,59.6749712,13931
-75.0458515,-6.8699697,12994
-7.8896263,40.033265,12560
-73.7845072,2.8930783,12281
19.5060937,47.1817585,11995
10.3333283,55.670249,11842
24.6859225,45.9852129,11766
15.4749544,49.8167003,11562
112.8471939,2.3923759,10740
-7.9794599,52.865196,10197
35.0015196,30.8760272,9909
20.55144,44.1534121,9891
24.991639,-28.8166236,9418
29.2675469,26.2540493,8826
31.2718321,49.4871968,8651
71.247499,30.3308401,8315
52.9471344,32.9407496,8226
-71.3187697,-31.7613365,8031
120.9820179,23.9739374,7773
114.1628131,22.2793278,7566
11.526748676,64.5727775,7390
17.0118954,45.5643442,6717
100.83273,14.8971921,6578
25.9209164,63.2467777,6385
-64.9912286,-17.0568696,5024
19.4528646,48.7411522,4628
53.9994829,24.0002488,4251
42.3528328,25.6242618,4191
-66.5841246,18.2017809,4053
-66.1109318,8.0018709,4043
-79.3666965,-1.3397668,3927
14.4808369,45.8133113,3917
-7.3366043,31.1728192,3908
25.4856617,42.6073975,3624
2.9999825,28.0000272,3477
35.843409,33.8750629,3439
38.4313975,1.4419683,3438
7.9999721,9.6000359,3426
17.5859673,44.3092405,3253
21.7168387,41.6171214,2984
90.2932426,24.4768783,2972
44.6736646,40.7696272,2891
23.7499998,55.3500003,2811
44.1749775,33.0955793,2581
80.7038245875,7.878,2402
-89.8988087,15.6356088,2116
27.6971358,53.4250605,2105
25.3319078,58.7523778,2067
-56.0201525,-32.8755548,2051
-84.0739102,10.2735633,2026
9.400138,33.8439408,1799
24.5999717,56.8666904,1766
-81.3066246,8.3096067,1638
-70.3012705,19.094175,1476
20.953599,42.6430165,1416
-1.0800271,8.0300284,1397
14.504285,35.8953019,1367
-60.9821067,10.8677845,1271
19.9999619,41.000028,1258
36.941628,31.1667049,1151
-77.3947693,18.1850507,1148
-88.9140683,13.8000382,1127
-18.1059013,64.9841821,1118
84.0916787,28.1083178,1098
35.7878438,-6.5247123,1097
19.291739,43.0285558,1094
6.1296751,49.8158683,1082
33.1451285,34.9823018,1019
28.5110236,47.286747,862
51.2295295,25.3336984,841
38.6521203,10.2116702,825
-84.5978534,15.0610686,796
65.2093197,47.2286086,787
47.8207429,40.1636668,777
47.4979476,29.2733964,763
-84.8700308,12.3724928,694
-58.1693445,-23.3165935,657
63.9528098,41.32373,657
