lon,lat,sess
-100.4458825,39.7837304,3380548
10.4234469,51.0834196,233148
-3.2765753,54.7023545,183650
-107.9917071,61.0666922,170391
1.8883335,46.603354,147233
12.674297,42.6384261,136434
-4.003104,40.0028028,100185
134.755,-24.7761086,95920
78.6677428,22.3511148,68247
114.5632032,-4.7993356,58071
19.0258159,52.0977181,57029
97.7453061,64.6863136,54624
104.999927,35.000074,53226
5.7480821,52.5001698,48923
139.2394179,36.5748441,45985
34.9249653,38.9597594,45483
-53.2,-10.3333333,42097
-100.0000375,22.5000485,41366
122.7312101,12.7503486,41262
4.66696,50.6407351,37869
8.2319736,46.7985624,31294
13.199959,47.2000338,26205
-90.3807719,36.197839,24364
-65.2699754,-35.0039032,20998
19.5060937,47.1817585,20337
14.5208584,59.6749712,19297
15.4749544,49.8167003,18924
-100.4458825,39.7837304,3380548
10.4234469,51.0834196,233148
-3.2765753,54.7023545,183650
-107.9917071,61.0666922,170391
1.8883335,46.603354,147233
12.674297,42.6384261,136434
-4.003104,40.0028028,100185
134.755,-24.7761086,95920
78.6677428,22.3511148,68247
114.5632032,-4.7993356,58071
19.0258159,52.0977181,57029
97.7453061,64.6863136,54624
104.999927,35.000074,53226
5.7480821,52.5001698,48923
139.2394179,36.5748441,45985
34.9249653,38.9597594,45483
-53.2,-10.3333333,42097
-100.0000375,22.5000485,41366
122.7312101,12.7503486,41262
4.66696,50.6407351,37869
8.2319736,46.7985624,31294
13.199959,47.2000338,26205
-90.3807719,36.197839,24364
-65.2699754,-35.0039032,20998
19.5060937,47.1817585,20337
14.5208584,59.6749712,19297
15.4749544,49.8167003,18924
20.55144,44.1534121,18515
-7.8896263,40.033265,18204
21.9999569,39.000041,18064
24.6859225,45.9852129,17191
31.2718321,49.4871968,16294
35.0015196,30.8760272,14152
108.4265113,13.2904027,13493
10.3333283,55.670249,12930
127.937111,35.3985008,12871
-7.9794599,52.865196,12663
172.8344077,-41.5000831,12315
120.9820179,23.9739374,11613
112.8471939,2.3923759,11363
-73.7845072,2.8930783,11352
-75.0458515,-6.8699697,10625
17.0118954,45.5643442,10545
71.247499,30.3308401,10312
19.4528646,48.7411522,9380
25.9209164,63.2467777,9295
114.1628131,22.2793278,9042
11.526748676,64.5727775,9003
-71.3187697,-31.7613365,8775
52.9471344,32.9407496,8672
29.2675469,26.2540493,8454
100.83273,14.8971921,8068
24.991639,-28.8166236,7302
103.8194992,1.357107,7147
42.3528328,25.6242618,6626
