lon,lat,sess
-100.4458825,39.7837304,5594299
-3.2765753,54.7023545,331481
-107.9917071,61.0666922,327987
10.4234469,51.0834196,305059
12.674297,42.6384261,249187
134.755,-24.7761086,203992
1.8883335,46.603354,192668
-4.003104,40.0028028,150708
78.6677428,22.3511148,120865
114.5632032,-4.7993356,100193
34.9249653,38.9597594,83759
19.0258159,52.0977181,83178
104.999927,35.000074,78789
122.7312101,12.7503486,74680
97.7453061,64.6863136,71836
-90.3807719,36.197839,68824
139.2394179,36.5748441,67913
5.7480821,52.5001698,62459
-100.0000375,22.5000485,61519
-53.2,-10.3333333,60724
4.66696,50.6407351,58161
127.937111,35.3985008,47076
8.2319736,46.7985624,41932
13.199959,47.2000338,35560
14.5208584,59.6749712,30990
-65.2699754,-35.0039032,29109
172.8344077,-41.5000831,29075
-7.8896263,40.033265,28591
19.5060937,47.1817585,27182
15.4749544,49.8167003,27022
-7.9794599,52.865196,25397
108.4265113,13.2904027,25390
21.9999569,39.000041,24512
24.6859225,45.9852129,24208
31.2718321,49.4871968,23600
25.9209164,63.2467777,22865
35.0015196,30.8760272,22511
20.55144,44.1534121,22318
29.2675469,26.2540493,22240
10.3333283,55.670249,20150
120.9820179,23.9739374,18716
-73.7845072,2.8930783,18434
112.8471939,2.3923759,17788
17.0118954,45.5643442,16410
-75.0458515,-6.8699697,16147
52.9471344,32.9407496,15789
71.247499,30.3308401,15620
11.526748676,64.5727775,14245
100.83273,14.8971921,14200
103.8194992,1.357107,13120
19.4528646,48.7411522,12943
-71.3187697,-31.7613365,12439
114.1628131,22.2793278,12387
53.9994829,24.0002488,11453
24.991639,-28.8166236,10453
42.3528328,25.6242618,9590
17.5859673,44.3092405,9187
25.4856617,42.6073975,8589
-7.3366043,31.1728192,8117
14.4808369,45.8133113,8109
2.9999825,28.0000272,7508
44.6736646,40.7696272,6922
23.7499998,55.3500003,6804
-66.1109318,8.0018709,6769
21.7168387,41.6171214,6751
-79.3666965,-1.3397668,6266
-66.5841246,18.2017809,6227
24.5999717,56.8666904,4790
27.6971358,53.4250605,4743
7.9999721,9.6000359,4518
9.400138,33.8439408,4032
44.1749775,33.0955793,3946
-64.9912286,-17.0568696,3627
-56.0201525,-32.8755548,3607
25.3319078,58.7523778,3366
38.4313975,1.4419683,3354
80.7038245875,7.878,3032
-84.0739102,10.2735633,3025
-4.5591148,54.1936805,2920
-83.1137366,32.3293809,2888
35.843409,33.8750629,2852
90.2932426,24.4768783,2810
-89.8988087,15.6356088,2638
-18.1059013,64.9841821,2621
47.4979476,29.2733964,2516
-70.3012705,19.094175,2490
28.5110236,47.286747,2385
36.941628,31.1667049,2351
19.291739,43.0285558,2301
-81.3066246,8.3096067,2141
6.1296751,49.8158683,2078
19.9999619,41.000028,2048
-77.3947693,18.1850507,2025
-88.9140683,13.8000382,1911
84.0916787,28.1083178,1863
38.6521203,10.2116702,1853
33.1451285,34.9823018,1795
-60.9821067,10.8677845,1768
65.2093197,47.2286086,1711
51.2295295,25.3336984,1686
14.504285,35.8953019,1663
-1.0800271,8.0300284,1418
104.869423,13.5066394,1388
57.5703566,-20.2759451,1387
35.7878438,-6.5247123,1310
47.8207429,40.1636668,1253
-84.5978534,15.0610686,1207
57.0036901,21.0000287,1111
-84.8700308,12.3724928,1071
39.0494106,34.6401861,977
-58.1693445,-23.3165935,950
63.9528098,41.32373,938
18.1236723,26.8234472,917
32.2166578,1.5333554,915
-14.4529612,14.4750607,854
103.8499736,46.8250388,848
114.5653908,4.4137155,793
29.7468414,-18.4554963,722
50.5344606,26.1551249,688
47.8915271,16.3471243,640
165.4880773,-21.3019905,629
-80.8328748,23.0131338,617
95.9999652,17.1750495,605
13.1535811,4.6125522,603
55.5265771,-21.1309332,600
-59.5250305,13.1500331,571
113.5381216,22.1919514,537
35.162072,31.649741,521
30.3714240786,15.79125,514
-2.1358386,49.2214561,497
-5.5679458,7.9897371,495
74.724091,41.5089324,466
-72.3570972,19.1399952,454
46.4416422,-18.9249604,447
17.3231107,-23.2335499,409
144.733626446,13.444138,398
64.9998468,33.0000866,380
179.0122737,-18.1239696,368
27.5599164,-14.5186239,363
-78.0000547,24.7736546,361
24.5928742,-23.1681782,338
-145.144109825,-16.36534505,324
30.0644358,-1.9646631,318
34.9144977,-19.302233,291
23.8222636,-2.9814344,287
17.5691241,-11.8775768,264
73.4867968,4.2218417,252
103.378253,20.0171109,235
125.8375756,-8.5151979,221
-56.0771187,4.1413025,200
-2.58120210033,49.46229125,195
-61.3653618,15.4113138,188
-58.6416891,4.8417097,187
-64.7603583,32.3018217,176
33.9301963,-13.2687204,176
-5.35172472574,36.1316601,174
49.083416,8.3676771,166
-88.7600927,16.8259793,161
-1.6880314,12.0753083,158
2.2584408,9.5293472,149
-71.6201783,21.7214683,149
144.2489081,-5.6816069,137
1.0199765,8.7800265,126
-80.5667132,19.5417212,124
-24.0083947,16.0000552,116
9.54693948514,47.15934115,116
90.5119273,27.549511,114
7.4197456,43.7312599,114
59.3924609,39.3763807,113
-2.2900239,16.3700359,111
-60.975036,13.8250489,104
42.7377044381,11.85270615,99
11.6899699,-0.8999695,99
70.8156541,38.6281733,99
-61.5650444,16.2490067,98
-60.9620777,14.6113732,94
-52.999998,4.0039882,92
-61.2765569,12.90447,86
-64.7080574,17.789187,86
29.8870575,-3.3634357,84
-7.0322972,62.0448724,84
1.5732033,42.5407167,77
150.1982846,5.5600565,72
-69.9618475,12.5013629,70
