lon,lat,sess
-100.4458825,39.7837304,6637121
-3.2765753,54.7023545,535492
10.4234469,51.0834196,470941
-107.9917071,61.0666922,425270
12.674297,42.6384261,386542
1.8883335,46.603354,320770
-4.003104,40.0028028,251155
134.755,-24.7761086,247195
78.6677428,22.3511148,193555
19.0258159,52.0977181,143155
34.9249653,38.9597594,128987
5.7480821,52.5001698,124267
97.7453061,64.6863136,121118
114.5632032,-4.7993356,121106
104.999927,35.000074,120186
-100.0000375,22.5000485,113490
4.66696,50.6407351,113120
-53.2,-10.3333333,110540
139.2394179,36.5748441,105937
-90.3807719,36.197839,104698
122.7312101,12.7503486,90319
8.2319736,46.7985624,72132
13.199959,47.2000338,61658
-65.2699754,-35.0039032,55212
15.4749544,49.8167003,54111
172.8344077,-41.5000831,51573
21.9999569,39.000041,51175
127.937111,35.3985008,49350
-7.8896263,40.033265,49280
14.5208584,59.6749712,48700
24.6859225,45.9852129,47739
19.5060937,47.1817585,45740
108.4265113,13.2904027,38112
31.2718321,49.4871968,38046
-73.7845072,2.8930783,36636
20.55144,44.1534121,36596
10.3333283,55.670249,36495
-7.9794599,52.865196,34768
-75.0458515,-6.8699697,34533
35.0015196,30.8760272,33639
29.2675469,26.2540493,33058
112.8471939,2.3923759,27955
120.9820179,23.9739374,27922
103.8194992,1.357107,27091
17.0118954,45.5643442,26170
25.9209164,63.2467777,25155
71.247499,30.3308401,24306
52.9471344,32.9407496,23831
-71.3187697,-31.7613365,23209
11.526748676,64.5727775,22816
114.1628131,22.2793278,21456
19.4528646,48.7411522,20444
24.991639,-28.8166236,20384
100.83273,14.8971921,19481
25.4856617,42.6073975,14309
-79.3666965,-1.3397668,14305
2.9999825,28.0000272,13996
-7.3366043,31.1728192,13373
42.3528328,25.6242618,13260
17.5859673,44.3092405,13241
-66.1109318,8.0018709,12795
14.4808369,45.8133113,12088
53.9994829,24.0002488,11609
23.7499998,55.3500003,11445
-66.5841246,18.2017809,10690
21.7168387,41.6171214,8588
44.6736646,40.7696272,8290
27.6971358,53.4250605,7402
44.1749775,33.0955793,7385
-64.9912286,-17.0568696,7275
9.400138,33.8439408,7248
24.5999717,56.8666904,6865
7.9999721,9.6000359,6407
-84.0739102,10.2735633,6296
-56.0201525,-32.8755548,6072
90.2932426,24.4768783,5884
25.3319078,58.7523778,5826
-83.1137366,32.3293809,5265
-89.8988087,15.6356088,5209
38.4313975,1.4419683,4980
80.7038245875,7.878,4915
-60.9821067,10.8677845,4875
-70.3012705,19.094175,4799
35.843409,33.8750629,4555
28.5110236,47.286747,4513
19.9999619,41.000028,4505
6.1296751,49.8158683,4146
-18.1059013,64.9841821,4119
33.1451285,34.9823018,4071
19.291739,43.0285558,3922
-81.3066246,8.3096067,3871
14.504285,35.8953019,3644
84.0916787,28.1083178,3356
36.941628,31.1667049,3267
-77.3947693,18.1850507,3250
-88.9140683,13.8000382,3051
51.2295295,25.3336984,3000
65.2093197,47.2286086,2804
20.953599,42.6430165,2782
47.4979476,29.2733964,2770
-4.5591148,54.1936805,2764
38.6521203,10.2116702,2537
35.7878438,-6.5247123,2286
47.8207429,40.1636668,2262
-1.0800271,8.0300284,2085
-84.5978534,15.0610686,2073
35.162072,31.649741,1998
-84.8700308,12.3724928,1972
18.1236723,26.8234472,1871
39.0494106,34.6401861,1852
63.9528098,41.32373,1748
57.5703566,-20.2759451,1726
-58.1693445,-23.3165935,1629
57.0036901,21.0000287,1486
114.5653908,4.4137155,1441
104.869423,13.5066394,1378
103.8499736,46.8250388,1338
-14.4529612,14.4750607,1334
32.2166578,1.5333554,1295
-5.5679458,7.9897371,1269
13.1535811,4.6125522,1197
95.9999652,17.1750495,1184
-72.3570972,19.1399952,1177
29.7468414,-18.4554963,1171
-59.5250305,13.1500331,1126
55.5265771,-21.1309332,928
-80.8328748,23.0131338,921
47.8915271,16.3471243,913
113.5381216,22.1919514,895
30.3714240786,15.79125,869
-2.1358386,49.2214561,868
179.0122737,-18.1239696,827
46.4416422,-18.9249604,785
50.5344606,26.1551249,777
-78.0000547,24.7736546,769
64.9998468,33.0000866,705
165.4880773,-21.3019905,663
74.724091,41.5089324,660
144.733626446,13.444138,655
27.5599164,-14.5186239,601
-145.144109825,-16.36534505,589
34.9144977,-19.302233,581
30.0644358,-1.9646631,544
