lon,lat,sess
-100.4458825,39.7837304,725805
-3.2765753,54.7023545,34843
-107.9917071,61.0666922,34479
10.4234469,51.0834196,33780
1.8883335,46.603354,24509
12.674297,42.6384261,22266
-4.003104,40.0028028,18366
134.755,-24.7761086,17875
114.5632032,-4.7993356,11850
78.6677428,22.3511148,10372
97.7453061,64.6863136,9986
5.7480821,52.5001698,9389
104.999927,35.000074,8848
19.0258159,52.0977181,8341
34.9249653,38.9597594,7731
-53.2,-10.3333333,7161
4.66696,50.6407351,7151
139.2394179,36.5748441,6800
-100.0000375,22.5000485,6011
8.2319736,46.7985624,5084
13.199959,47.2000338,4439
122.7312101,12.7503486,3528
14.5208584,59.6749712,3490
20.55144,44.1534121,3373
24.6859225,45.9852129,3324
21.9999569,39.000041,3205
19.5060937,47.1817585,3138
-7.8896263,40.033265,2992
172.8344077,-41.5000831,2874
31.2718321,49.4871968,2872
-65.2699754,-35.0039032,2862
15.4749544,49.8167003,2860
35.0015196,30.8760272,2467
-7.9794599,52.865196,2219
108.4265113,13.2904027,2136
112.8471939,2.3923759,2122
71.247499,30.3308401,2056
10.3333283,55.670249,2032
127.937111,35.3985008,2029
114.1628131,22.2793278,1892
-73.7845072,2.8930783,1809
120.9820179,23.9739374,1792
19.4528646,48.7411522,1775
52.9471344,32.9407496,1762
24.991639,-28.8166236,1694
25.9209164,63.2467777,1633
29.2675469,26.2540493,1561
11.5258473566,64.574131,1544
17.0118954,45.5643442,1452
-71.3187697,-31.7613365,1370
103.852038,1.2904527,1223
42.3528328,25.6242618,1196
-75.0458515,-6.8699697,1074
14.4808369,45.8133113,1036
25.4856617,42.6073975,995
21.7168387,41.6171214,966
23.7499998,55.3500003,896
17.5859673,44.3092405,845
-66.5841246,18.2017809,833
24.5999717,56.8666904,809
-66.1109318,8.0018709,791
53.9994829,24.0002488,777
100.83273,14.8971921,724
2.9999825,28.0000272,712
44.1749775,33.0955793,699
-7.3366043,31.1728192,621
25.3319078,58.7523778,620
27.6971358,53.4250605,617
44.6736646,40.7696272,616
-56.0201525,-32.8755548,461
9.400138,33.8439408,391
-84.0739102,10.2735633,388
-18.1059013,64.9841821,386
7.9999721,9.6000359,378
19.9999619,41.000028,370
90.2932426,24.4768783,337
38.4313975,1.4419683,335
-79.3666965,-1.3397668,315
33.1451285,34.9823018,297
36.941628,31.1667049,266
35.843409,33.8750629,258
80.7038245875,7.878,243
-60.9821067,10.8677845,236
47.4979476,29.2733964,233
51.2295295,25.3336984,222
19.291739,43.0285558,219
-64.9912286,-17.0568696,204
35.7878438,-6.5247123,195
28.5110236,47.286747,194
63.9528098,41.32373,173
-77.3947693,18.1850507,172
6.1296751,49.8158683,167
-89.8988087,15.6356088,163
-1.0800271,8.0300284,161
-59.5250305,13.1500331,151
-70.3012705,19.094175,150
14.3836306159,35.9446731,146
165.4880773,-21.3019905,143
-81.3066246,8.3096067,130
39.0494106,34.6401861,129
38.6521203,10.2116702,128
65.2093197,47.2286086,128
-84.5978534,15.0610686,124
35.162072,31.649741,119
84.0916787,28.1083178,114
47.8207429,40.1636668,95
30.3714240786,15.79125,85
-14.4529612,14.4750607,81
57.0036901,21.0000287,80
57.5703566,-20.2759451,79
-58.1693445,-23.3165935,75
50.5344606,26.1551249,74
179.0122737,-18.1239696,72
113.5381216,22.1919514,72
-88.9140683,13.8000382,68
-84.8700308,12.3724928,67
-145.144109825,-16.36534505,60
103.8499736,46.8250388,60
104.869423,13.5066394,56
34.9144977,-19.302233,51
55.5265771,-21.1309332,51
-80.8328748,23.0131338,49
29.7468414,-18.4554963,49
-78.0000547,24.7736546,48
32.2166578,1.5333554,48
114.5653908,4.4137155,46
-5.35172472574,36.1316601,41
27.5599164,-14.5186239,37
46.4416422,-18.9249604,36
95.9999652,17.1750495,35
125.8375756,-8.5151979,34
-2.1358386,49.2214561,33
-88.7600927,16.8259793,31
-61.5650444,16.2490067,31
17.3231107,-23.2335499,31
73.4867968,4.2218417,30
30.0644358,-1.9646631,28
-9.2399263,20.2540382,27
13.1535811,4.6125522,26
-58.6416891,4.8417097,26
144.733626446,13.444138,24
-4.5591148,54.1936805,23
74.724091,41.5089324,23
64.9998468,33.0000866,22
90.5119273,27.549511,22
47.8915271,16.3471243,22
23.8222636,-2.9814344,21
-56.0771187,4.1413025,21
17.5691241,-11.8775768,20
-64.7603583,32.3018217,20
70.8156541,38.6281733,20
24.5928742,-23.1681782,19
-64.7080574,17.789187,19
-72.3570972,19.1399952,18
7.4197456,43.7312599,16
1.0199765,8.7800265,15
-5.5679458,7.9897371,14
1.5732033,42.5407167,13
-69.9618475,12.5013629,13
-1.6880314,12.0753083,13
42.7377044381,11.85270615,13
-2.2900239,16.3700359,13
-7.0322972,62.0448724,12
9.54693948514,47.15934115,12
33.9301963,-13.2687204,11
-60.9620777,14.6113732,10
144.2489081,-5.6816069,10
11.6899699,-0.8999695,9
145.213452483,14.1490205,9
-61.2765569,12.90447,9
-52.999998,4.0039882,8
103.378253,20.0171109,8
150.1982846,5.5600565,8
9.3238432,17.7356214,8
2.2584408,9.5293472,7
-2.58120210033,49.46229125,7
59.3924609,39.3763807,7
