lon,lat,sess
-100.4458825,39.7837304,893681
-3.2765753,54.7023545,53922
-107.9917071,61.0666922,43898
10.4234469,51.0834196,42376
1.8883335,46.603354,26866
-4.003104,40.0028028,25770
12.674297,42.6384261,24286
134.755,-24.7761086,22487
97.7453061,64.6863136,12156
78.6677428,22.3511148,11790
34.9249653,38.9597594,11640
19.0258159,52.0977181,11558
114.5632032,-4.7993356,11212
104.999927,35.000074,9492
139.2394179,36.5748441,8818
5.7480821,52.5001698,8385
4.66696,50.6407351,8033
-100.0000375,22.5000485,8002
-7.9794599,52.865196,6533
-53.2,-10.3333333,6095
122.7312101,12.7503486,6045
8.2319736,46.7985624,5430
13.199959,47.2000338,4954
25.9209164,63.2467777,4888
14.5208584,59.6749712,4283
-7.8896263,40.033265,3429
24.6859225,45.9852129,3426
19.5060937,47.1817585,3424
15.4749544,49.8167003,3390
31.2718321,49.4871968,3350
21.9999569,39.000041,3286
-65.2699754,-35.0039032,2721
35.0015196,30.8760272,2516
100.83273,14.8971921,2373
20.55144,44.1534121,2265
17.0118954,45.5643442,2263
172.8344077,-41.5000831,2209
71.247499,30.3308401,2148
10.3333283,55.670249,2128
19.4528646,48.7411522,2030
127.937111,35.3985008,1953
52.9471344,32.9407496,1810
11.5258473566,64.574131,1797
120.9820179,23.9739374,1714
53.9994829,24.0002488,1664
-73.7845072,2.8930783,1612
29.2675469,26.2540493,1563
112.8471939,2.3923759,1502
108.4265113,13.2904027,1497
25.4856617,42.6073975,1490
114.1628131,22.2793278,1468
103.852038,1.2904527,1267
42.3528328,25.6242618,1235
24.991639,-28.8166236,1123
-71.3187697,-31.7613365,1021
14.4808369,45.8133113,985
-7.3366043,31.1728192,978
21.7168387,41.6171214,977
-75.0458515,-6.8699697,954
44.6736646,40.7696272,926
2.9999825,28.0000272,905
23.7499998,55.3500003,901
17.5859673,44.3092405,786
-66.1109318,8.0018709,772
-66.5841246,18.2017809,693
24.5999717,56.8666904,619
27.6971358,53.4250605,575
-79.3666965,-1.3397668,517
35.843409,33.8750629,470
44.1749775,33.0955793,454
-56.0201525,-32.8755548,435
7.9999721,9.6000359,413
25.3319078,58.7523778,388
9.400138,33.8439408,374
14.3836306159,35.9446731,364
38.4313975,1.4419683,327
47.4979476,29.2733964,313
-84.0739102,10.2735633,306
80.7038245875,7.878,294
6.1296751,49.8158683,281
-89.8988087,15.6356088,277
57.0036901,21.0000287,277
90.2932426,24.4768783,271
-18.1059013,64.9841821,270
28.5110236,47.286747,265
33.1451285,34.9823018,261
36.941628,31.1667049,259
19.9999619,41.000028,232
51.2295295,25.3336984,224
-60.9821067,10.8677845,220
-70.3012705,19.094175,216
19.291739,43.0285558,214
-88.9140683,13.8000382,188
63.9528098,41.32373,187
84.0916787,28.1083178,186
-64.9912286,-17.0568696,173
39.0494106,34.6401861,162
65.2093197,47.2286086,160
-1.0800271,8.0300284,154
38.6521203,10.2116702,149
-77.3947693,18.1850507,149
35.7878438,-6.5247123,148
-81.3066246,8.3096067,136
104.869423,13.5066394,132
47.8207429,40.1636668,125
-84.5978534,15.0610686,106
103.8499736,46.8250388,103
165.4880773,-21.3019905,102
57.5703566,-20.2759451,101
-84.8700308,12.3724928,87
-80.8328748,23.0131338,86
-4.5591148,54.1936805,86
17.3231107,-23.2335499,86
-2.1358386,49.2214561,84
35.162072,31.649741,83
-59.5250305,13.1500331,75
29.7468414,-18.4554963,73
47.8915271,16.3471243,72
50.5344606,26.1551249,69
18.1236723,26.8234472,64
-14.4529612,14.4750607,62
30.3714240786,15.79125,62
