lon,lat,sess
-100.4458825,39.7837304,746485
10.4234469,51.0834196,78877
1.8883335,46.603354,49381
-3.2765753,54.7023545,48688
12.674297,42.6384261,41803
-107.9917071,61.0666922,36148
-4.003104,40.0028028,28725
134.755,-24.7761086,28691
78.6677428,22.3511148,21302
122.7312101,12.7503486,19160
19.0258159,52.0977181,18087
5.7480821,52.5001698,14904
-53.2,-10.3333333,14133
114.5632032,-4.7993356,14132
97.7453061,64.6863136,13708
104.999927,35.000074,13011
-100.0000375,22.5000485,12863
139.2394179,36.5748441,11966
34.9249653,38.9597594,11134
8.2319736,46.7985624,10016
4.66696,50.6407351,9386
13.199959,47.2000338,8781
-65.2699754,-35.0039032,7846
19.5060937,47.1817585,6314
15.4749544,49.8167003,6065
21.9999569,39.000041,5632
-7.8896263,40.033265,5399
20.55144,44.1534121,5201
24.6859225,45.9852129,4967
14.5208584,59.6749712,4944
35.0015196,30.8760272,4731
-75.0458515,-6.8699697,4489
127.937111,35.3985008,4163
108.4265113,13.2904027,4019
-73.7845072,2.8930783,3997
10.3333283,55.670249,3962
172.8344077,-41.5000831,3924
-7.9794599,52.865196,3705
31.2718321,49.4871968,3682
-71.3187697,-31.7613365,3330
17.0118954,45.5643442,3292
112.8471939,2.3923759,2979
120.9820179,23.9739374,2832
11.5258473566,64.574131,2547
19.4528646,48.7411522,2490
100.83273,14.8971921,2435
25.9209164,63.2467777,2389
24.991639,-28.8166236,2279
71.247499,30.3308401,2249
29.2675469,26.2540493,2188
-66.1109318,8.0018709,2174
52.9471344,32.9407496,2080
114.1628131,22.2793278,2040
103.852038,1.2904527,1966
14.4808369,45.8133113,1890
25.4856617,42.6073975,1885
42.3528328,25.6242618,1654
-7.3366043,31.1728192,1584
17.5859673,44.3092405,1543
-64.9912286,-17.0568696,1310
-79.3666965,-1.3397668,1254
2.9999825,28.0000272,1224
-56.0201525,-32.8755548,1107
25.3319078,58.7523778,1029
-89.8988087,15.6356088,998
23.7499998,55.3500003,987
-66.5841246,18.2017809,956
21.7168387,41.6171214,896
53.9994829,24.0002488,890
7.9999721,9.6000359,823
24.5999717,56.8666904,782
-84.0739102,10.2735633,776
44.1749775,33.0955793,742
84.0916787,28.1083178,683
-88.9140683,13.8000382,617
44.6736646,40.7696272,588
-84.5978534,15.0610686,588
27.6971358,53.4250605,570
33.1451285,34.9823018,542
36.941628,31.1667049,537
38.4313975,1.4419683,528
90.2932426,24.4768783,511
9.400138,33.8439408,510
-70.3012705,19.094175,505
-81.3066246,8.3096067,499
80.7038245875,7.878,492
35.843409,33.8750629,466
6.1296751,49.8158683,430
-58.1693445,-23.3165935,407
19.291739,43.0285558,381
14.3836306159,35.9446731,332
28.5110236,47.286747,323
35.7878438,-6.5247123,302
47.4979476,29.2733964,279
38.6521203,10.2116702,269
104.869423,13.5066394,258
-18.1059013,64.9841821,256
-77.3947693,18.1850507,251
19.9999619,41.000028,250
51.2295295,25.3336984,229
-60.9821067,10.8677845,227
65.2093197,47.2286086,225
-84.8700308,12.3724928,219
95.9999652,17.1750495,215
47.8207429,40.1636668,191
-1.0800271,8.0300284,188
-14.4529612,14.4750607,186
-2.1358386,49.2214561,182
39.0494106,34.6401861,173
35.162072,31.649741,155
63.9528098,41.32373,153
-5.5679458,7.9897371,143
57.0036901,21.0000287,135
55.5265771,-21.1309332,135
32.2166578,1.5333554,132
57.5703566,-20.2759451,128
34.9144977,-19.302233,128
46.4416422,-18.9249604,127
144.733626446,13.444138,124
114.5653908,4.4137155,117
13.1535811,4.6125522,117
-80.8328748,23.0131338,110
103.8499736,46.8250388,110
-59.5250305,13.1500331,107
30.3714240786,15.79125,103
50.5344606,26.1551249,91
23.8222636,-2.9814344,88
29.7468414,-18.4554963,86
165.4880773,-21.3019905,82
-72.3570972,19.1399952,79
17.5691241,-11.8775768,75
179.0122737,-18.1239696,70
-56.0771187,4.1413025,70
47.8915271,16.3471243,63
-4.5591148,54.1936805,61
125.8375756,-8.5151979,61
27.5599164,-14.5186239,60
103.378253,20.0171109,57
-145.144109825,-16.36534505,54
17.3231107,-23.2335499,50
7.4197456,43.7312599,48
113.5381216,22.1919514,45
2.2584408,9.5293472,44
74.724091,41.5089324,43
30.0644358,-1.9646631,40
-78.0000547,24.7736546,39
64.9998468,33.0000866,38
73.4867968,4.2218417,38
24.5928742,-23.1681782,37
-61.5650444,16.2490067,37
33.9301963,-13.2687204,37
-2.2900239,16.3700359,34
9.54693948514,47.15934115,33
-60.9620777,14.6113732,33
-61.3653618,15.4113138,32
-1.6880314,12.0753083,31
-64.7603583,32.3018217,29
