lon,lat,sess
-100.4458825,39.7837304,2247130
-107.9917071,61.0666922,156858
-3.2765753,54.7023545,148863
10.4234469,51.0834196,124622
12.674297,42.6384261,108718
1.8883335,46.603354,87352
134.755,-24.7761086,71948
-4.003104,40.0028028,62741
114.5632032,-4.7993356,53552
78.6677428,22.3511148,53146
34.9249653,38.9597594,41412
19.0258159,52.0977181,39004
127.937111,35.3985008,36974
122.7312101,12.7503486,36959
104.999927,35.000074,32352
97.7453061,64.6863136,30831
5.7480821,52.5001698,30053
139.2394179,36.5748441,29439
-53.2,-10.3333333,26873
-100.0000375,22.5000485,26765
4.66696,50.6407351,25410
8.2319736,46.7985624,19464
13.199959,47.2000338,16271
108.4265113,13.2904027,14553
14.5208584,59.6749712,14491
-65.2699754,-35.0039032,13192
-7.8896263,40.033265,12984
15.4749544,49.8167003,12525
29.2675469,26.2540493,11828
19.5060937,47.1817585,11582
20.55144,44.1534121,11316
21.9999569,39.000041,11148
172.8344077,-41.5000831,11085
31.2718321,49.4871968,10291
24.6859225,45.9852129,10248
10.3333283,55.670249,9755
120.9820179,23.9739374,9650
-7.9794599,52.865196,9257
35.0015196,30.8760272,8992
-75.0458515,-6.8699697,8375
-73.7845072,2.8930783,8185
25.9209164,63.2467777,8122
112.8471939,2.3923759,8097
52.9471344,32.9407496,7402
17.0118954,45.5643442,7178
71.247499,30.3308401,6762
11.5258473566,64.574131,6703
19.4528646,48.7411522,6200
103.852038,1.2904527,5805
114.1628131,22.2793278,5804
100.83273,14.8971921,5701
-71.3187697,-31.7613365,5501
17.5859673,44.3092405,5320
53.9994829,24.0002488,5081
42.3528328,25.6242618,4426
-7.3366043,31.1728192,4361
24.991639,-28.8166236,4097
2.9999825,28.0000272,3905
14.4808369,45.8133113,3852
21.7168387,41.6171214,3762
44.6736646,40.7696272,3705
25.4856617,42.6073975,3623
23.7499998,55.3500003,3498
-79.3666965,-1.3397668,3466
-66.5841246,18.2017809,2989
-66.1109318,8.0018709,2978
-4.5591148,54.1936805,2497
24.5999717,56.8666904,2312
9.400138,33.8439408,2174
27.6971358,53.4250605,2067
7.9999721,9.6000359,1968
-64.9912286,-17.0568696,1808
-18.1059013,64.9841821,1793
44.1749775,33.0955793,1753
25.3319078,58.7523778,1744
-56.0201525,-32.8755548,1564
28.5110236,47.286747,1474
38.4313975,1.4419683,1450
-84.0739102,10.2735633,1434
80.7038245875,7.878,1414
-70.3012705,19.094175,1313
36.941628,31.1667049,1285
-77.3947693,18.1850507,1254
47.4979476,29.2733964,1219
19.291739,43.0285558,1169
35.843409,33.8750629,1132
90.2932426,24.4768783,1121
-89.8988087,15.6356088,1056
-81.3066246,8.3096067,1016
19.9999619,41.000028,990
6.1296751,49.8158683,973
-60.9821067,10.8677845,895
-88.9140683,13.8000382,877
38.6521203,10.2116702,851
33.1451285,34.9823018,844
65.2093197,47.2286086,815
51.2295295,25.3336984,812
104.869423,13.5066394,716
47.8207429,40.1636668,708
57.5703566,-20.2759451,642
14.3836306159,35.9446731,641
-1.0800271,8.0300284,640
35.7878438,-6.5247123,628
84.0916787,28.1083178,622
32.2166578,1.5333554,552
103.8499736,46.8250388,487
-84.8700308,12.3724928,470
-84.5978534,15.0610686,465
-58.1693445,-23.3165935,450
57.0036901,21.0000287,420
63.9528098,41.32373,420
18.1236723,26.8234472,413
114.5653908,4.4137155,394
-14.4529612,14.4750607,392
39.0494106,34.6401861,368
55.5265771,-21.1309332,364
29.7468414,-18.4554963,359
50.5344606,26.1551249,342
13.1535811,4.6125522,329
47.8915271,16.3471243,317
165.4880773,-21.3019905,314
-80.8328748,23.0131338,293
-5.5679458,7.9897371,285
74.724091,41.5089324,277
95.9999652,17.1750495,273
-59.5250305,13.1500331,263
-72.3570972,19.1399952,253
30.3714240786,15.79125,244
35.162072,31.649741,232
46.4416422,-18.9249604,227
113.5381216,22.1919514,210
23.8222636,-2.9814344,206
-2.1358386,49.2214561,202
27.5599164,-14.5186239,193
144.733626446,13.444138,177
24.5928742,-23.1681782,169
30.0644358,-1.9646631,154
64.9998468,33.0000866,152
-145.144109825,-16.36534505,149
34.9144977,-19.302233,142
179.0122737,-18.1239696,141
-2.58120210033,49.46229125,140
103.378253,20.0171109,138
73.4867968,4.2218417,137
17.3231107,-23.2335499,136
17.5691241,-11.8775768,128
-71.6201783,21.7214683,128
-78.0000547,24.7736546,120
-61.3653618,15.4113138,119
33.9301963,-13.2687204,110
-58.6416891,4.8417097,92
-56.0771187,4.1413025,90
125.8375756,-8.5151979,90
49.083416,8.3676771,83
-1.6880314,12.0753083,75
2.2584408,9.5293472,74
7.4197456,43.7312599,71
59.3924609,39.3763807,70
144.2489081,-5.6816069,69
-2.2900239,16.3700359,65
-64.7603583,32.3018217,64
-24.0083947,16.0000552,63
90.5119273,27.549511,59
11.6899699,-0.8999695,58
9.54693948514,47.15934115,58
-80.5667132,19.5417212,55
150.1982846,5.5600565,55
1.0199765,8.7800265,55
70.8156541,38.6281733,54
-52.999998,4.0039882,47
1.5732033,42.5407167,45
-88.7600927,16.8259793,45
42.7377044381,11.85270615,45
-5.35172472574,36.1316601,42
-60.975036,13.8250489,42
9.3238432,17.7356214,41
-61.5650444,16.2490067,40
29.8870575,-3.3634357,37
-61.2765569,12.90447,36
-9.2399263,20.2540382,35
168.1069154,-16.5255069,34
-64.7080574,17.789187,33
-7.0322972,62.0448724,32
-60.9620777,14.6113732,27
-69.9618475,12.5013629,26
145.213452483,14.1490205,21
-61.8222516,17.079128,20
31.3991317,-26.5624806,20
-64.5661642,18.4024395,19
19.9438638,60.2166218,19
28.23347,-29.628684,14
-9.3658524,5.7499721,14
170.9985095,6.9518742,14
-172.1200508,-13.7693895,14
55.4540146,-4.6574977,14
162.8288542,-9.7354344,13
23.8222636,-2.9814344,12
-15.4900464,13.470062,12
-61.6904045,12.1360374,10
-62.7687277,17.3462278,9
-175.2026424,-19.9160819,8
-42.8125967,77.6192349,7
-63.0750234,18.1954947,6
133.313631,6.097367,6
-11.8400269,8.6400349,6
-10.7083587,10.7226226,5
-171.6645388,0.4483283,5
-56.32224,46.896429,4
19.0156172,15.6134137,3
-160.3554851,-16.0492781,3
10.5170357,1.613172,3
6.613745,0.231437,3
44.2832964,-12.2045176,2
37.9999668,15.9500319,2
55.1752385762,25.2183959,1
-62.1916844,16.7417041,1
167.958507734,-29.0289719,1
